Index Abduction,Flexion 1 Index,Flexion 2 Index,Flexion 3 Index,Middle Abduction,Flexion 1 Middle,Flexion 2 Middle,Flexion 3 Middle,Ring Abduction,Flexion 1 Ring,Flexion 2 Ring,Flexion 3 Ring,Flexion 1 Thumb,Flexion 2 Thumb,Flexion 3 Thumb,Thumb Abduction
-0.3182978451000086,0.25084253896235964,0.09177517580266607,0.05338408240414888,-0.17728714991958477,0.14065430674695234,0.08033583986414786,0.0598465909671312,-0.18300539028122814,0.07061181162388941,0.0669625182603469,0.021171046457477957,0.21642053025930058,-0.574630795388951,3.372483408835822,0.6971684492707292
-0.33787961495605556,0.2790713984774924,0.10093060433766282,0.05992089540534201,-0.1684854921774404,0.13536807414913365,0.08462171140931325,0.05711084660279342,-0.18871821303019393,0.06990769562875077,0.06611978128953917,0.02094687481709807,0.2070490720564574,-0.5605736080846861,3.363986018046626,0.6697904008456617
-0.36213441230453614,0.3041528500071964,0.10273251210270679,0.04789490777192439,-0.1778497147601133,0.14477916267479474,0.08553196367589838,0.04210020719719931,-0.18761555579996153,0.08849517708559773,0.07498766024037948,0.02211516908094665,0.204126394255636,-0.5561895913834541,3.367607722567052,0.7067985600097747
-0.3186752347560372,0.2849798409586799,0.1627841930671083,0.06071392259581549,-0.13236266194885432,0.10321965085557228,0.08347148617294275,0.029850932828766667,-0.19643679643724427,0.09830949388518295,0.07746762834113,0.05066050567812867,0.2179737388391823,-0.5769606082587736,3.379853518548325,0.7200750175912548
-0.24226331182006222,0.27152539590151914,0.5295528355474314,0.5242936998009864,-0.09712152135996527,0.08008715595244054,0.08083316155211726,0.0316042978054396,-0.1996596749703457,0.09331259987338258,0.04154615847936744,0.05125074663138095,0.22179171527555047,-0.5826875729133258,3.3799639968269877,0.6186207405557879
-0.24610428204535195,0.27791098084028665,0.5694123189406635,0.6152490257391907,-0.07797430672008937,0.07637404754806942,0.0927670781302244,0.031402813460472113,-0.1879290664906959,0.09351315112100433,0.0471804468210502,0.050619470902428854,0.20779330659199619,-0.5616899598879944,3.3845524038844124,0.6676950791635903
-0.24577985580900263,0.29632812167054956,0.5040873811749684,0.593710312673783,-0.08115249721106715,0.10260936335941517,0.1499051701913591,0.07320059500032679,-0.16413300991069307,0.1271802902275594,0.06405971110001356,0.09140968008676854,0.19555827464162556,-0.5433374119624385,3.3719997137099007,0.5246040572765829
-0.2308895952722697,0.2730178487079562,0.5103378618686626,0.49145018226598863,-0.0679198533093624,0.09735384643925649,0.21792161688045622,0.09003062075207029,-0.1679403943023388,0.13272698564304397,0.0911203523936399,0.09439922229587827,0.21112046072646806,-0.5666806910897022,3.3755740897657254,0.5848374298983187
-0.22749384883275392,0.28249503303538814,0.48650748383094045,0.6151310838631445,-0.07138031943485929,0.1083176906937049,0.22463790459195562,0.09692658414104136,-0.1763046267614719,0.13700735666093022,0.0993440496463369,0.10081797166260947,0.1991956005035015,-0.5487934007552524,3.3692111827082756,0.5808876806661409
-0.24006812482788542,0.2793355352559179,0.43587150198220614,0.9581220256361457,-0.12452270220427658,0.20455761499786806,0.7000853106469063,1.1974916027113256,-0.19392961790817048,0.1580106498278364,0.13296866939282248,0.1720219513218354,0.19131632226213402,-0.5369744833932011,3.3613537636425157,0.6862408977414608
-0.21836244909935554,0.24743396670652196,0.45728311926021326,1.2278025804863153,-0.12181938122513253,0.2660721257514833,1.4479741211147799,1.061038911875686,-0.19435354358797047,0.1705882607576279,0.2634197533190476,0.22748469663869988,0.206677309766777,-0.5600159646501657,3.3853603496871894,0.6823929378628477
-0.2495823233604476,0.23772284448955716,0.37760698336033444,0.47023349572763223,-0.12295240610946917,0.23239478655264634,0.9410834306605056,1.131383876618306,-0.17264925988446472,0.19443514020485297,0.3838586136382406,0.4007480218245587,0.2010452531354629,-0.5515678797031944,3.3456885149274598,0.6783022909993314
-0.27562696037972645,0.26542453565706614,0.34207727429785767,0.4787978572076947,-0.1404168847204444,0.25625031969973167,0.9340097447151793,1.4762759345527399,-0.19752504607567084,0.18370356413921973,0.5241063915001712,0.959158766378425,0.21671323854491237,-0.5750698578173686,3.4038100196432075,0.7824042885310188
-0.18877575384121725,0.24712715236766147,0.43745264404613765,0.6961306476713336,-0.036461280735143486,0.21097513837996118,1.053368117245901,1.3446034160267097,-0.13703785733013146,0.2098903159571539,1.0303992162396072,1.3491893818988199,0.20685158075745969,-0.5602773711361897,3.337346985598023,0.6867875884735409
-0.1548465314592541,0.19201434172016585,0.3841678703746135,0.6374660406377399,-0.006422813549415818,0.17529988959342058,1.1410659065434559,1.4966063511577854,-0.10173510031791794,0.24132153325213146,2.0054151237711877,0.7502529574709235,0.19886538656505315,-0.5482980798475798,3.354927910023818,0.7721795226121243
-0.13768945152086653,0.1638710707993014,0.336163140790688,0.4461453480269129,0.016388749698356964,0.19181251189530624,1.2621969198249041,1.3438350921717417,-0.11291165104397188,0.25388066706995494,1.9940440773404366,0.7111722573450451,0.22233464580222023,-0.5835019687033305,3.3855292593414097,0.8570266277951857
-0.16986784453499182,0.15170156048295036,0.17119636888612733,0.101036348184562,-0.05513943393244408,0.19871797260258406,2.2794981394998453,0.4651250752495897,-0.18664825739316077,0.2549177181662925,2.5893677536154183,0.26010932011212107,0.2253903598440759,-0.588085539766114,3.4126603091068333,0.7432331615805343
-0.24608345923854424,0.19986353253035372,0.09648308987897684,0.03750235363118283,-0.12599146740872308,0.2662278698420808,2.4651499058664976,0.3053682058604225,-0.18421642105172148,0.2683374011672228,2.627048929040031,0.3020328320539995,0.2177379600637035,-0.5766069400955554,3.4156584581403546,0.7102473881982755
-0.27654559658565925,0.22104981018244363,0.06976725812592106,0.043463571122524865,-0.13411798986355078,0.2580037721708388,2.4593019222409414,0.32111883995175644,-0.14260951792884208,0.2721403059351757,2.5753475332678066,0.34724014308495527,0.20494634697158393,-0.557419520457376,3.3918360650747887,0.8027554283065154
-0.3216488169292534,0.2860236979443882,0.08117086047247324,0.028748177169738456,-0.08010218912759265,0.2469997414528482,2.2688850178620688,0.44586800649535957,-0.1781855625280489,0.22966727125692987,2.405686248434009,0.41605378697766604,0.2000470479511527,-0.5500705719267291,3.375892657046703,0.8211898373626105
-0.31685582673532553,0.29058769743794155,0.09059531642929078,0.005313896416569162,-0.042739342238251876,0.23758622152475528,2.046094044622831,0.6449195555348309,-0.18412734992840446,0.23052162833483658,2.0712293916164097,0.6967614709956399,0.1993637621066312,-0.5490456431599469,3.3527521808139142,0.7823751830420517
-0.3468892314991644,0.3736670096230621,0.2878942308461112,0.36633774486855103,-0.08825035710732793,0.2048805195543757,0.37189953740214127,2.085254072247409,-0.15913021449454307,0.19159671409724544,0.1904450361767874,0.5355023477070959,0.20063972276156355,-0.5509595841423455,3.380892678747727,0.7435229286361654
-0.3345447443135813,0.38995047963762275,0.7521357705536676,1.23421328965181,-0.13665910306389578,0.13208632221362882,0.15937276000101325,0.06226278245741514,-0.17238993271743192,0.12623741216612894,0.10001596566888388,0.09171073897721262,0.14128980632641308,-0.4619347094896198,3.349194563489482,0.6608977280061663
-0.3350368686276154,0.4309305699558985,1.6274262003080016,0.7221554759160104,-0.1649111052181514,0.14180851950109652,0.11012670473102122,0.04562273354628224,-0.1587797589607945,0.09906958147514677,0.08828485771848774,0.06659820883065685,0.1720647922568096,-0.5080971883852146,3.3764125327003947,0.6012374450546815
-0.38171367788871857,0.4414515006713722,1.6830527289519448,0.6505165210763663,-0.17330555681015164,0.1417531636499536,0.11695202651011755,0.048184157517043635,-0.12289797994939883,0.1087799126109723,0.10352658275047262,0.0537330610121849,0.18917306265195932,-0.5337595939779392,3.4401425991484773,0.43315049092973645
-0.3585634435548025,0.41585492600040563,1.69495366413972,0.6365256340907076,-0.17213283150190578,0.13851903850400182,0.1244005110754968,0.0420969256018913,-0.1320039538382563,0.10479219470464818,0.11413974677960483,0.05183651650906326,0.20551808286520307,-0.5582771242978047,3.446051265441951,0.5820240351722137
