Index Abduction,Flexion 1 Index,Flexion 2 Index,Flexion 3 Index,Middle Abduction,Flexion 1 Middle,Flexion 2 Middle,Flexion 3 Middle,Ring Abduction,Flexion 1 Ring,Flexion 2 Ring,Flexion 3 Ring,Flexion 1 Thumb,Flexion 2 Thumb,Flexion 3 Thumb,Thumb Abduction
-0.21836244909935554,0.24743396670652196,0.45728311926021326,1.2278025804863153,-0.12181938122513253,0.2660721257514833,1.4479741211147799,1.061038911875686,-0.19435354358797047,0.1705882607576279,0.2634197533190476,0.22748469663869988,4.727729,3.1600003,3.9607384,4.568195
-0.2495823233604476,0.23772284448955716,0.37760698336033444,0.47023349572763223,-0.12295240610946917,0.23239478655264634,0.9410834306605056,1.131383876618306,-0.17264925988446472,0.19443514020485297,0.3838586136382406,0.4007480218245587,4.727729,3.1600003,3.9607384,4.568195
-0.27562696037972645,0.26542453565706614,0.34207727429785767,0.4787978572076947,-0.1404168847204444,0.25625031969973167,0.9340097447151793,1.4762759345527399,-0.19752504607567084,0.18370356413921973,0.5241063915001712,0.959158766378425,4.727729,3.1600003,3.9607384,4.568195
-0.18877575384121725,0.24712715236766147,0.43745264404613765,0.6961306476713336,-0.036461280735143486,0.21097513837996118,1.053368117245901,1.3446034160267097,-0.13703785733013146,0.2098903159571539,1.0303992162396072,1.3491893818988199,4.727729,3.1600003,3.9607384,4.568195
-0.1548465314592541,0.19201434172016585,0.3841678703746135,0.6374660406377399,-0.006422813549415818,0.17529988959342058,1.1410659065434559,1.4966063511577854,-0.10173510031791794,0.24132153325213146,2.0054151237711877,0.7502529574709235,4.727729,3.1600003,3.9607384,4.568195
-0.13768945152086653,0.1638710707993014,0.336163140790688,0.4461453480269129,0.016388749698356964,0.19181251189530624,1.2621969198249041,1.3438350921717417,-0.11291165104397188,0.25388066706995494,1.9940440773404366,0.7111722573450451,4.727729,3.1600003,3.9607384,4.568195
-0.16986784453499182,0.15170156048295036,0.17119636888612733,0.101036348184562,-0.05513943393244408,0.19871797260258406,2.2794981394998453,0.4651250752495897,-0.18664825739316077,0.2549177181662925,2.5893677536154183,0.26010932011212107,4.727729,3.1600003,3.9607384,4.568195
-0.24608345923854424,0.19986353253035372,0.09648308987897684,0.03750235363118283,-0.12599146740872308,0.2662278698420808,2.4651499058664976,0.3053682058604225,-0.18421642105172148,0.2683374011672228,2.627048929040031,0.3020328320539995,4.727729,3.1600003,3.9607384,4.568195
-0.27654559658565925,0.22104981018244363,0.06976725812592106,0.043463571122524865,-0.13411798986355078,0.2580037721708388,2.4593019222409414,0.32111883995175644,-0.14260951792884208,0.2721403059351757,2.5753475332678066,0.34724014308495527,4.727729,3.1600003,3.9607384,4.568195
-0.3216488169292534,0.2860236979443882,0.08117086047247324,0.028748177169738456,-0.08010218912759265,0.2469997414528482,2.2688850178620688,0.44586800649535957,-0.1781855625280489,0.22966727125692987,2.405686248434009,0.41605378697766604,4.727729,3.1600003,3.9607384,4.568195
-0.31685582673532553,0.29058769743794155,0.09059531642929078,0.005313896416569162,-0.042739342238251876,0.23758622152475528,2.046094044622831,0.6449195555348309,-0.18412734992840446,0.23052162833483658,2.0712293916164097,0.6967614709956399,4.727729,3.1600003,3.9607384,4.568195
-0.3468892314991644,0.3736670096230621,0.2878942308461112,0.36633774486855103,-0.08825035710732793,0.2048805195543757,0.37189953740214127,2.085254072247409,-0.15913021449454307,0.19159671409724544,0.1904450361767874,0.5355023477070959,4.727729,3.1600003,3.9607384,4.568195
-0.3345447443135813,0.38995047963762275,0.7521357705536676,1.23421328965181,-0.13665910306389578,0.13208632221362882,0.15937276000101325,0.06226278245741514,-0.17238993271743192,0.12623741216612894,0.10001596566888388,0.09171073897721262,4.727729,3.1600003,3.9607384,4.568195
-0.3350368686276154,0.4309305699558985,1.6274262003080016,0.7221554759160104,-0.1649111052181514,0.14180851950109652,0.11012670473102122,0.04562273354628224,-0.1587797589607945,0.09906958147514677,0.08828485771848774,0.06659820883065685,4.727729,3.1600003,3.9607384,4.568195
-0.38171367788871857,0.4414515006713722,1.6830527289519448,0.6505165210763663,-0.17330555681015164,0.1417531636499536,0.11695202651011755,0.048184157517043635,-0.12289797994939883,0.1087799126109723,0.10352658275047262,0.0537330610121849,4.727729,3.1600003,3.9607384,4.568195
-0.3585634435548025,0.41585492600040563,1.69495366413972,0.6365256340907076,-0.17213283150190578,0.13851903850400182,0.1244005110754968,0.0420969256018913,-0.1320039538382563,0.10479219470464818,0.11413974677960483,0.05183651650906326,4.727729,3.1600003,3.9607384,4.568195
-0.382325321162028,0.44487242550881945,1.991110767073788,0.37439977570609817,-0.19906867898817887,0.17755374685702607,0.13660959697306985,0.07569058291716134,-0.19144026105023554,0.08815955925832641,0.09313493781003514,0.07467121980507847,4.727729,3.1600003,3.9607384,4.568195
-0.35828925299042835,0.42318817586261614,1.9270891761877311,0.4674326647060864,-0.19611540535126154,0.20302390413441973,0.17789944263024907,0.06522205662684771,-0.19862431117469442,0.1129130760804209,0.08989123596805149,0.08644628872340189,4.727729,3.1600003,3.9607384,4.568195
-0.35104138594106404,0.4149948536507213,1.7414952341540475,0.7992866866130485,-0.19470866603628673,0.2580434003573733,0.8632737946292784,1.5963722431479692,-0.18847067798290135,0.16501222435857832,0.13896098928482956,0.16506839830919504,4.727729,3.1600003,3.9607384,4.568195
-0.27381215704201234,0.38162064009051866,1.5146985029545006,0.9984207457854124,-0.08247496294967399,0.1802648735981709,0.4321468807143681,1.0264449094280033,-0.17470030500974226,0.19700642481259623,0.8041470194471049,1.1053420275047376,4.727729,3.1600003,3.9607384,4.568195
-0.31853749806281384,0.37760575804131014,1.8087116169181898,0.7549414561976647,-0.06344279666506375,0.15649522764797386,0.5120802542635499,0.8034808103671501,-0.18747621892345095,0.19396068206771044,1.0476151988393212,1.082849306989917,4.727729,3.1600003,3.9607384,4.568195
-0.22613450386859546,0.31193572284674165,1.5563061811468517,1.0811657761096147,-0.09674377973006792,0.18539951304874602,1.6261683434403056,1.1620874617983326,-0.18008808079071487,0.17191838596734232,2.031571036040489,0.7836914590100192,4.727729,3.1600003,3.9607384,4.568195
-0.1866205629059291,0.2797104113569535,0.6254103238503391,1.9534561447031278,-0.17197869422730233,0.4430363943604214,2.2751587585875406,0.36042537594472496,-0.14204037535742736,0.21183093898419392,2.268109706802287,0.5798947271849189,4.727729,3.1600003,3.9607384,4.568195
-0.2095250804383234,0.2794852013935145,0.45049001249810317,1.6583817097531852,-0.17996587585437035,0.4381916622088635,2.3710554842174383,0.29775842542021,-0.16715840669647336,0.22052281626563008,2.52257079862202,0.3598810388327584,4.727729,3.1600003,3.9607384,4.568195
-0.17970424834354726,0.24982384394700885,0.28833436640606647,0.43414354443622194,-0.1925596413127469,0.40561251354964245,2.428467126710538,0.27531323581654976,-0.10359493699274563,0.3486892308188545,2.6278908990562693,0.2304685443555694,4.727729,3.1600003,3.9607384,4.568195
-0.18035243051678018,0.20827024101802927,0.20565222311028042,0.18741832260191907,-0.08531333846148464,0.22919628316836604,2.4276509195314144,0.34992348096645004,-0.14441385795526768,0.3272315221675228,2.556830093297628,0.22439546808794,4.727729,3.1600003,3.9607384,4.568195
-0.2483429785739496,0.2308590524756129,0.06930483582407551,0.05986754395673855,-0.13196971827404874,0.21035005306116528,2.3292562416942038,0.43411244697045837,-0.16255126845086104,0.2987071116927562,2.514354665103592,0.24619546579968707,4.727729,3.1600003,3.9607384,4.568195
-0.26629878360474424,0.2447783658731577,0.0683693517961382,0.022947630344005394,-0.11469120761544344,0.20895175102204755,2.3387801769175756,0.42980227706862273,-0.18470919936339564,0.298889621055511,2.553920646628259,0.24770466094550922,4.727729,3.1600003,3.9607384,4.568195
-0.2741817755917678,0.2511941124145185,0.07565382902837609,0.048402543778004,-0.08021344853179696,0.24628667930143777,2.4837319810632956,0.3098744113728986,-0.19262792241936016,0.3436069837524207,2.673578692506205,0.23832765717509027,4.727729,3.1600003,3.9607384,4.568195
-0.28022046854124627,0.23382727815170146,0.06370849003604889,0.0569466812682564,-0.08187741920273145,0.1957225436263732,2.5429987919650783,0.3033513646761863,-0.1913335153254055,0.21037975813491894,2.7433303557111333,0.27352637272807756,4.727729,3.1600003,3.9607384,4.568195
-0.3798389610994294,0.339859048655724,0.1300228150810143,0.01806345794009908,-0.1223747709014365,0.10267921202818142,0.10229218385777646,0.0031004819890727577,-0.19062836624108642,0.10373473168947367,0.08229755914019382,0.030792755796367796,4.727729,3.1600003,3.9607384,4.568195
-0.3730831786517751,0.3505469528234273,0.10087238924008804,0.037658307237489426,-0.1266981991974408,0.11468373027786694,0.07448339704879951,0.028641958920969546,-0.1878064834187379,0.12052036263847166,0.07800444786968705,0.05580446604724733,4.727729,3.1600003,3.9607384,4.568195
-0.3439630801032051,0.3526572632894607,0.1896070001314954,0.03864833470098526,-0.13837237769687222,0.1258773345187989,0.09595275121578666,0.034240929052529144,-0.1769393837180953,0.13856880846731334,0.10013460737835374,0.06705564294168068,4.727729,3.1600003,3.9607384,4.568195
-0.3358192881581502,0.4307403724751113,1.4793497359618732,0.8041235474789936,-0.13365239947553215,0.12009082031457652,0.112002201884003,0.042344370292881815,-0.0868910054213437,0.1519680600713178,0.07341701946417858,0.04848316664783552,4.727729,3.1600003,3.9607384,4.568195
-0.3244699605493807,0.4082226442896135,1.4561686279538564,0.7771380289476416,-0.08952591185737618,0.0923159677773504,0.13562328833274614,0.03243487497491202,-0.1297595329185926,0.13086825830043836,0.10139662744408746,0.04745339404510222,4.727729,3.1600003,3.9607384,4.568195
-0.34040526410669936,0.3995490637952277,1.402671727932964,0.9480896593825184,-0.10142201122331934,0.0921578967961092,0.13513945547389414,0.03491923044382498,-0.15379939920441005,0.0924808024503938,0.10482365147189517,0.04812612824894401,4.727729,3.1600003,3.9607384,4.568195
-0.36461457245421836,0.4205613115892026,1.424100344428661,0.9597703534383332,-0.125210011584527,0.11462264202745853,0.1496320690168375,0.03718500922302668,-0.15755158493383342,0.09400672156043832,0.10816207915715512,0.04784362843203767,4.727729,3.1600003,3.9607384,4.568195
-0.33513234685500015,0.42887279416043445,1.492578952880149,1.0835923252852822,-0.11027086145129311,0.18427263467862787,0.4008380229114757,1.413324754838336,-0.12469329804676549,0.18708379078036286,0.13570394189570703,0.1610478546180917,4.727729,3.1600003,3.9607384,4.568195
-0.19628836614276646,0.31482477935386877,1.5090583911522681,1.068539649687816,-0.011877379508962005,0.19038944286595205,1.6434663772835985,1.1107283764138816,-0.15642336673707719,0.17155012816362003,1.564293717277633,1.1855329378160973,4.727729,3.1600003,3.9607384,4.568195
-0.15455278831487862,0.2883113177880814,1.4430597562546226,1.1372619236532784,-0.00387949861683784,0.21306733528646493,1.689541255795198,1.0204491471373343,-0.11231705223285521,0.2137512048989194,1.8288470853146142,0.9654334771312124,4.727729,3.1600003,3.9607384,4.568195
-0.2396289559369592,0.2781473938982284,0.3963527300036145,1.4139929624573377,-0.002616407528254261,0.18312979045246092,0.3929121858219516,1.0627362728339098,-0.04148412727832068,0.33451546276046384,1.2079757925180235,1.2146574967820496,4.727729,3.1600003,3.9607384,4.568195
-0.16566291682784462,0.2096603158458743,0.15590499298499164,0.08210307882597549,0.032635307447131,0.21539352255231803,0.48888337577862817,0.7695240640736005,-0.17627658996259293,0.3538013238141753,2.3200215203826424,0.3107070135390824,4.727729,3.1600003,3.9607384,4.568195
-0.22159132364946788,0.1869498361437567,0.03151683957166208,0.029207647044063093,-0.1918698240735795,0.2996198039226585,2.421185778008565,0.312245914374599,-0.07519462661183046,0.3375185208795699,2.5904687327478997,0.25375518116185497,4.727729,3.1600003,3.9607384,4.568195
-0.1876588092561825,0.18647751698416348,0.014813073558243496,0.05174654493565942,-0.14707784411519925,0.494657977189048,2.384773662474956,0.23187084893449697,-0.03267277049233713,0.4782546128510248,2.6199259835186703,0.20552910133643998,4.727729,3.1600003,3.9607384,4.568195
-0.1965886241933884,0.19864299090840198,0.012132428288990672,0.06484745725939246,-0.14249805407538024,0.5402806613696698,2.345278696307781,0.25124176147822086,-0.027616443096982135,0.5077394369399966,2.5616168349271127,0.2276625771044589,4.727729,3.1600003,3.9607384,4.568195
-0.22910918618624232,0.21983496129633195,0.05897552932134393,0.0536843724977101,-0.17674937601795176,0.3929645034435669,2.5495984154483007,0.22800370648195256,-0.13800066238444392,0.3615446505655999,2.7631227392493845,0.22090890058666443,4.727729,3.1600003,3.9607384,4.568195
-0.23181378928762497,0.2222817371986019,0.0524242488726411,0.05177951962847633,-0.14110190848740595,0.3224448414870369,2.5696157824058288,0.24022902948219726,-0.15498094881056695,0.3029424428514198,2.766775189670091,0.23102553931335423,4.727729,3.1600003,3.9607384,4.568195
-0.2212180994461509,0.4408495366429186,0.7472434031989785,1.7479192535696055,-0.024445250873486313,0.2636641714795229,1.6590795922440715,1.204698842322508,-0.17687270986771325,0.22555129907925187,1.777727277314483,1.2328640865834442,4.727729,3.1600003,3.9607384,4.568195
-0.3670946611103304,0.449470114253951,0.76763544490304,1.9092643997520622,-0.11457121968646505,0.11865265418256277,0.11270577844838033,0.23443853478060875,-0.16620846286676266,0.127295208926534,0.17715625662046444,0.20693456022482876,4.727729,3.1600003,3.9607384,4.568195
-0.38439479725201997,0.46096941720403173,1.562410267813285,1.0152718474409306,-0.11041178062596552,0.12982530828127192,0.2269391512123564,0.148047434268082,-0.1874811832418935,0.13367272203073943,0.12893641243276954,0.11080201232909302,4.727729,3.1600003,3.9607384,4.568195
-0.39561384112057285,0.49391279705086744,2.050153880905446,0.38545093650220213,-0.16887533630172485,0.15820057074063643,0.13746346262003253,0.06753913999147382,-0.14561722144653794,0.1120402967585501,0.0901860376408021,0.06759486447722944,4.727729,3.1600003,3.9607384,4.568195
-0.3385576139021099,0.43867809790632784,2.062248257605377,0.39333007801608993,-0.12834567064451968,0.1265482035493779,0.1805553331599078,0.04736832892213777,-0.17373458650667822,0.10657304268628831,0.0741818634879215,0.06198333419834537,4.727729,3.1600003,3.9607384,4.568195
-0.37285706851107714,0.4579161804510763,2.112015992587266,0.3703177907219134,-0.13900230806591712,0.1359460483902457,0.2138620572041037,0.04354229410681474,-0.16673234768227357,0.11604370578811896,0.06349576744656533,0.05878110577081054,4.727729,3.1600003,3.9607384,4.568195
-0.3697611691928927,0.4391810388896209,2.211730204624196,0.36100924418454344,-0.1539138687259028,0.19862850190650994,0.5159092142994582,1.8506223279766467,-0.17878871738675423,0.1392259397028699,0.05188533539264331,0.11042575022364248,4.727729,3.1600003,3.9607384,4.568195
-0.3638245477822887,0.4524663902582251,2.2783561973349182,0.38779289073367235,-0.15203314752519131,0.16267836789778656,0.20236453895365478,0.8819658828399938,-0.15765744890741012,0.11963141400129773,0.18319571109706928,0.2632578389051228,4.727729,3.1600003,3.9607384,4.568195
-0.3148463334035473,0.4497277565322917,2.11416107002721,0.5131824087776692,-0.10691938014592212,0.1645927529309632,0.2709187536969386,1.703296754297137,-0.1330416234791592,0.15710323259381953,0.2746440965502003,0.5789955331376916,4.727729,3.1600003,3.9607384,4.568195
-0.1982551981543509,0.3020118608851221,2.0767166437240574,0.5772264702239083,-0.008059509379928553,0.14886637787499746,0.5371108743251486,1.1951877151131927,-0.1419236350904612,0.23692437266680022,1.985708295662443,0.5668657727647545,4.727729,3.1600003,3.9607384,4.568195
-0.15400086253682022,0.2886748203093119,1.1017994625005123,1.5542288250041554,0.033446168542821286,0.20141579149139277,0.5258263414239847,1.5389025307920317,-0.19230580478829556,0.32485928313700363,2.4670038894557558,0.2672487087206436,4.727729,3.1600003,3.9607384,4.568195
-0.14609662146958036,0.33675381928769177,0.42714328685315006,1.8531557024664222,0.03173490419643005,0.2578297547162558,0.46310123818855087,1.1524859186155059,-0.1841958115855576,0.4277663913911667,2.518979369636612,0.20257537034990217,4.727729,3.1600003,3.9607384,4.568195
-0.17882450105709646,0.2294193496224075,0.09374981084709674,0.12314805979267872,-0.07153489850352007,0.29996880307424956,2.226984979160902,0.5051541012779981,-0.16493159893241122,0.5134000321858792,2.4549867661465408,0.25667973762779966,4.727729,3.1600003,3.9607384,4.568195
-0.20643750146880857,0.2613625155220225,0.09923197226122632,0.143338455177667,-0.1292429454662692,0.5760752894953569,2.329839580847032,0.25190839222413797,-0.05518930686492568,0.5887335742144426,2.4601818351613822,0.23583125163000007,4.727729,3.1600003,3.9607384,4.568195
-0.18910783442486478,0.26048927190182125,0.03385377869019855,0.14503126438587166,-0.11462503571234334,0.5998806921788269,2.3557415953305467,0.25443506619384965,0.02134911650981869,0.6199855125391598,2.4659352986206784,0.2408516291693277,4.727729,3.1600003,3.9607384,4.568195
-0.1940409203811747,0.2597645188307087,0.07361144681835942,0.08070227270503501,-0.19010203802516373,0.4676046061372823,2.532492867981512,0.23590873411621321,-0.07841355522163945,0.4490353916577865,2.6941153045157646,0.22148856030524855,4.727729,3.1600003,3.9607384,4.568195
-0.20190602628939447,0.2759322989459845,0.06127939359410482,0.05749124974382747,-0.1760864649236778,0.4085192355474616,2.592168616395653,0.23139550187923516,-0.1171652396576029,0.3821572402486937,2.758168908731808,0.20462360937096383,4.727729,3.1600003,3.9607384,4.568195
-0.18635887485905356,0.37437911849178995,0.6175496456138077,1.8345201269175404,-0.052918969887070955,0.23191688402178423,2.514921467872361,0.36489505350377505,-0.15219529210862676,0.2076999311436052,2.8270161646033745,0.19760469530596234,4.727729,3.1600003,3.9607384,4.568195
-0.39076303654775535,0.5553793351883765,1.8776932706600917,0.6037122316714326,-0.12138883824826757,0.2121861072855018,0.36168602221744733,2.2332935181425073,-0.18093134965915497,0.19325993513973083,0.1609848157029793,0.6088536286689699,4.727729,3.1600003,3.9607384,4.568195
-0.3881072246232812,0.465337673078154,2.0922569393830783,0.5740222309528695,-0.12904377892532432,0.12696869951268486,0.13175828829086395,0.178403217815333,-0.1908302877692119,0.1248028152105749,0.14196502885254728,0.1861756881157201,4.727729,3.1600003,3.9607384,4.568195
-0.3980872288192142,0.4971796676442537,2.177400157752702,0.35588341000029616,-0.14056322664600068,0.13157853658193863,0.15910943900833724,0.06679783121544787,-0.18147033310192456,0.11615702643685033,0.09572356198285513,0.06075344137699236,4.727729,3.1600003,3.9607384,4.568195
-0.33506341975128306,0.48299243613654363,2.1620892817132837,0.29903183246058973,-0.14041183401293084,0.14584895476865256,0.1347470576337708,0.08340719472611213,-0.13923633136394714,0.13706549241383525,0.09932965344217637,0.08568563431117063,4.727729,3.1600003,3.9607384,4.568195
-0.39950387421496425,0.5287940923211343,2.14294780633921,0.2829111389099302,-0.1616195785950179,0.16052605539423848,0.13899333141433942,0.09797470580658145,-0.19066479752836224,0.11126602348171444,0.08701276419489075,0.09795211358749899,4.727729,3.1600003,3.9607384,4.568195
-0.3906783846741281,0.5292478642150056,2.1019754457828084,0.285449233653728,-0.1554686410981841,0.16082018225482075,0.13953674431872123,0.09689396097669677,-0.17261327397174392,0.11553807834185337,0.08647073685330162,0.09537137541930372,4.727729,3.1600003,3.9607384,4.568195
-0.3440194895795724,0.4031640193571686,1.8781025043268706,0.69477598778081,-0.17744217131656087,0.22157138793267572,0.45948773778049595,1.8743716497089231,-0.15140542606503865,0.1797661289744492,0.1437360200995037,0.18868201009366806,4.727729,3.1600003,3.9607384,4.568195
-0.34621210568982497,0.44199107451424036,1.9688478080223402,0.6163548764389843,-0.13084356630759048,0.2251966624518258,1.1360182664652845,1.6234034640695971,-0.1586024699874134,0.18678384869060904,0.897255319999484,1.8226884520582076,4.727729,3.1600003,3.9607384,4.568195
-0.19827618284009552,0.27477401477754615,1.5902442541713546,1.02468878290196,-0.08829176975780301,0.20777168449484407,1.9854038252266286,0.7539716886775967,-0.15824227218773484,0.1680997959398085,1.885511855073411,0.9330188407014146,4.727729,3.1600003,3.9607384,4.568195
-0.17388025992847,0.2680302612231622,1.577268325183927,1.0042919869976947,-0.08672394731789163,0.2549944762029601,2.075686271512286,0.6166973222434842,-0.1689870051873193,0.18730637807554418,1.9530070887558506,0.846707968068453,4.727729,3.1600003,3.9607384,4.568195
-0.1566066678895034,0.31305857744262244,1.0907371717198964,1.4819681174363106,-0.13980935524255217,0.33300396746548344,2.1831864704947175,0.5248282456537359,-0.17176136631505906,0.2336248890593544,1.5993881895221709,1.2275188191210313,4.727729,3.1600003,3.9607384,4.568195
-0.20305021026561898,0.3897637011306454,0.6875362428245996,1.6147758619938264,-0.10117133580882404,0.3181316670892418,0.874514370036261,1.5928430363761212,-0.1805528103754231,0.26999125448278827,0.44188013977049906,1.9889030220861248,4.727729,3.1600003,3.9607384,4.568195
-0.19815308529726183,0.3936632751933713,0.8554796444046403,1.5170730336416491,-0.09882057835500185,0.335608862275353,0.9019494623323419,1.5090971707096645,-0.17101580447376447,0.29409188351137905,0.4143898186141086,1.7571634463060013,4.727729,3.1600003,3.9607384,4.568195
-0.2212643253112644,0.3873180230113382,0.5346423049295762,1.1255121498891647,-0.1346413659921158,0.3294757948518128,0.5849950457459694,1.2273865459441484,-0.118740159181902,0.29813076676552974,0.273509330204952,0.6832098420718072,4.727729,3.1600003,3.9607384,4.568195
-0.21089398213644162,0.3835525877353776,0.5972508752159542,1.3716639879225552,-0.13566524063181334,0.3143431689428615,0.5522961826748517,1.4686990715998371,-0.11953500167052128,0.27983534265745647,0.25257624988377764,0.7838576992580427,4.727729,3.1600003,3.9607384,4.568195
-0.24044396581959815,0.3809933095150746,0.5146756301685943,1.024881389359258,-0.14912596529958472,0.3169399367997108,0.5403741870178513,1.1939871075352093,-0.10452610554999248,0.285287954118143,0.2572528114010166,0.6014824386005874,4.727729,3.1600003,3.9607384,4.568195
-0.20422729508184434,0.3746384963386902,0.5791745574655028,1.4331745241811402,-0.13606265315579674,0.3087299519135338,0.5501471557336185,1.4942112271337193,-0.11065672795420839,0.27227467873695765,0.2679290778739833,0.8321104711050107,4.727729,3.1600003,3.9607384,4.568195
-0.2769955883084171,0.26087378111890036,0.17051843957359752,0.05391340984475076,-0.18892913140909845,0.19418765942198846,0.16042790172970395,0.042619415608577196,-0.09473712714297983,0.17930221551373293,0.05842093396315447,0.04222194466201501,4.727729,3.1600003,3.9607384,4.568195
-0.285914819667514,0.2429885840175321,0.12081169009573445,0.05331946527238348,-0.19175479676176438,0.1850537076551051,0.09407303051249297,0.048900350315811913,-0.07049491547993442,0.15274607288657194,0.04335910576151058,0.03455355633614921,4.727729,3.1600003,3.9607384,4.568195
-0.23359760241514993,0.1758434648520577,0.09403607629342992,0.056268945844351256,-0.18755556087523823,0.15781591665232186,0.07076377076287933,0.0429328036956307,-0.06491138822851,0.15102709354947397,0.032784834138304846,0.05263431528070608,4.727729,3.1600003,3.9607384,4.568195
-0.2265389422398313,0.16284994156012278,0.1061331670179437,0.06310607153650234,-0.19563733679925105,0.15995647452329997,0.08050182176343232,0.04419232386771773,-0.05573522077583065,0.16072410197502895,0.049190316427170644,0.03740671237285229,4.727729,3.1600003,3.9607384,4.568195
-0.21932513209005544,0.14805392472462398,0.10573048174883502,0.061148712691452015,-0.1778436508049504,0.1421036057034044,0.08797878225218023,0.04732149411248376,-0.07014591673996834,0.15170941125265802,0.05383395728822562,0.03768129462900627,4.727729,3.1600003,3.9607384,4.568195
-0.2233034263469703,0.15014282616678631,0.11759945497304623,0.06654659783747743,-0.18300983139805177,0.1443640288971304,0.10221315750855012,0.052641505648866924,-0.0718510886693256,0.15044110873584593,0.05269047793912269,0.03713853158688678,4.727729,3.1600003,3.9607384,4.568195
-0.22443844767841503,0.15584302673765382,0.11985813364551369,0.06657502083950302,-0.1830981963881893,0.14868823752380722,0.10813748980273742,0.04983920381933796,-0.06439009965999604,0.16462502346294405,0.049907153847436596,0.03523864546566605,4.727729,3.1600003,3.9607384,4.568195
-0.21424492517484206,0.14664207823288145,0.11715783261580621,0.06228157333533979,-0.17534288650062885,0.1412421192802702,0.10780360922971503,0.04617449360935621,-0.07216729435836272,0.1571130826018159,0.05355563489020925,0.033139144971572644,4.727729,3.1600003,3.9607384,4.568195
-0.21450591009927822,0.14912545277731182,0.11326779317404093,0.05948842958332983,-0.17236908949855395,0.13893683843195026,0.10539470056778408,0.04483387277671152,-0.07128357529084434,0.15855667725799005,0.05969078446128841,0.03753952074338957,4.727729,3.1600003,3.9607384,4.568195
